mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
6,10,0,1,1,2,0.6,0.5758,0.78,0.2537,33,58,"[27.0, 98.0]"
6,11,0,1,1,2,0.6,0.5758,0.78,0.1045,27,67,"[27.0, 98.0]"
6,12,0,1,1,2,0.62,0.6061,0.69,0.1045,33,129,"[98.0, 189.0]"
6,13,0,1,1,1,0.64,0.6061,0.65,0.1045,50,129,"[98.0, 189.0]"
6,14,0,1,1,1,0.66,0.6212,0.61,0.1045,45,130,"[98.0, 189.0]"
6,15,0,1,1,1,0.66,0.6212,0.61,0.1343,66,139,"[189.0, 321.0]"
6,16,0,1,1,1,0.7,0.6515,0.58,0.1642,61,238,"[189.0, 321.0]"
6,17,0,1,1,1,0.7,0.6515,0.54,0.0,81,484,"[321.0, 977.0]"
6,18,0,1,1,1,0.7,0.6515,0.61,0.2537,64,474,"[321.0, 977.0]"
6,19,0,1,1,1,0.66,0.6212,0.65,0.2239,62,369,"[321.0, 977.0]"
6,20,0,1,1,1,0.66,0.6212,0.69,0.2239,52,264,"[189.0, 321.0]"
6,21,0,1,1,1,0.64,0.6061,0.73,0.1642,39,167,"[189.0, 321.0]"
6,22,0,1,1,2,0.64,0.6061,0.73,0.2239,24,106,"[98.0, 189.0]"
6,23,0,1,1,1,0.62,0.5909,0.78,0.2537,10,50,"[27.0, 98.0]"
6,0,0,2,1,1,0.62,0.5909,0.78,0.1642,10,23,"[27.0, 98.0]"
6,1,0,2,1,3,0.62,0.5909,0.78,0.1642,2,12,"[1.0, 27.0]"
6,2,0,2,1,3,0.62,0.5758,0.83,0.1642,1,5,"[1.0, 27.0]"
6,3,0,2,1,3,0.62,0.5758,0.83,0.1642,0,2,"[1.0, 27.0]"
6,4,0,2,1,2,0.6,0.5455,0.88,0.1045,2,7,"[1.0, 27.0]"
6,5,0,2,1,2,0.6,0.5455,0.88,0.1343,3,22,"[1.0, 27.0]"
6,6,0,2,1,2,0.6,0.5455,0.88,0.1343,8,107,"[98.0, 189.0]"
6,7,0,2,1,2,0.6,0.5152,0.94,0.0,21,288,"[189.0, 321.0]"
6,8,0,2,1,2,0.62,0.5606,0.88,0.1045,33,368,"[321.0, 977.0]"
6,9,0,2,1,2,0.62,0.5606,0.88,0.2537,32,243,"[189.0, 321.0]"
6,10,0,2,1,2,0.64,0.5758,0.83,0.19399999999999998,41,120,"[98.0, 189.0]"
6,11,0,2,1,1,0.66,0.6061,0.83,0.1642,52,119,"[98.0, 189.0]"
6,12,0,2,1,1,0.7,0.6667,0.74,0.1642,40,149,"[189.0, 321.0]"
6,13,0,2,1,1,0.74,0.6970000000000001,0.66,0.1642,49,158,"[189.0, 321.0]"
6,14,0,2,1,1,0.76,0.7121,0.62,0.2239,44,108,"[98.0, 189.0]"
6,15,0,2,1,1,0.78,0.7424,0.59,0.2537,42,128,"[98.0, 189.0]"
6,16,0,2,1,1,0.8,0.7727,0.59,0.2239,62,273,"[321.0, 977.0]"
6,17,0,2,1,1,0.78,0.7576,0.66,0.2239,65,507,"[321.0, 977.0]"
6,18,0,2,1,2,0.76,0.7273,0.7,0.2537,67,469,"[321.0, 977.0]"
6,19,0,2,1,2,0.74,0.7121,0.74,0.2239,67,358,"[321.0, 977.0]"
6,20,0,2,1,3,0.74,0.6970000000000001,0.7,0.2239,72,254,"[321.0, 977.0]"
6,21,0,2,1,1,0.72,0.6970000000000001,0.74,0.19399999999999998,38,191,"[189.0, 321.0]"
6,22,0,2,1,1,0.7,0.6667,0.79,0.1045,12,97,"[98.0, 189.0]"
6,23,0,2,1,1,0.7,0.6667,0.74,0.1045,11,53,"[27.0, 98.0]"
6,0,0,3,1,1,0.66,0.6061,0.78,0.19399999999999998,15,18,"[27.0, 98.0]"
6,1,0,3,1,1,0.66,0.6061,0.78,0.1343,2,19,"[1.0, 27.0]"
6,2,0,3,1,1,0.66,0.6061,0.78,0.0,2,5,"[1.0, 27.0]"
6,3,0,3,1,1,0.66,0.6061,0.78,0.1343,0,7,"[1.0, 27.0]"
6,4,0,3,1,1,0.64,0.5758,0.83,0.0,3,8,"[1.0, 27.0]"
6,5,0,3,1,1,0.64,0.5758,0.89,0.0,2,21,"[1.0, 27.0]"
6,6,0,3,1,1,0.66,0.6061,0.83,0.0,12,110,"[98.0, 189.0]"
6,7,0,3,1,1,0.7,0.6667,0.79,0.0,23,288,"[189.0, 321.0]"
6,8,0,3,1,1,0.72,0.6970000000000001,0.74,0.1045,27,396,"[321.0, 977.0]"
6,9,0,3,1,1,0.72,0.6970000000000001,0.79,0.1642,14,205,"[189.0, 321.0]"
6,10,0,3,1,1,0.74,0.6970000000000001,0.7,0.2537,31,104,"[98.0, 189.0]"
6,11,0,3,1,1,0.74,0.6970000000000001,0.7,0.1642,37,108,"[98.0, 189.0]"
6,12,0,3,1,2,0.8,0.7727,0.59,0.2239,44,144,"[98.0, 189.0]"
6,13,0,3,1,2,0.82,0.7879,0.56,0.2537,34,113,"[98.0, 189.0]"
6,14,0,3,1,2,0.82,0.7727,0.52,0.2836,32,113,"[98.0, 189.0]"
6,15,0,3,1,2,0.82,0.7879,0.56,0.2836,32,114,"[98.0, 189.0]"
6,16,0,3,1,2,0.82,0.8029999999999999,0.59,0.3284,34,224,"[189.0, 321.0]"
6,17,0,3,1,2,0.8,0.7576,0.55,0.3881,67,462,"[321.0, 977.0]"
6,18,0,3,1,2,0.8,0.7727,0.59,0.2537,66,447,"[321.0, 977.0]"
6,19,0,3,1,2,0.8,0.7424,0.52,0.2537,62,280,"[321.0, 977.0]"
6,20,0,3,1,1,0.74,0.7121,0.74,0.1343,52,230,"[189.0, 321.0]"
6,21,0,3,1,1,0.74,0.7121,0.79,0.1642,31,216,"[189.0, 321.0]"
6,22,0,3,1,2,0.72,0.6970000000000001,0.79,0.19399999999999998,25,123,"[98.0, 189.0]"
6,23,0,3,1,2,0.72,0.6970000000000001,0.79,0.2239,14,91,"[98.0, 189.0]"
6,0,0,4,1,1,0.72,0.6970000000000001,0.79,0.2239,5,44,"[27.0, 98.0]"
6,1,0,4,1,1,0.72,0.6970000000000001,0.74,0.2239,5,26,"[27.0, 98.0]"
6,2,0,4,1,1,0.72,0.6970000000000001,0.74,0.2239,0,4,"[1.0, 27.0]"
6,3,0,4,1,2,0.72,0.6970000000000001,0.74,0.1642,1,4,"[1.0, 27.0]"
6,4,0,4,1,2,0.7,0.6667,0.79,0.1343,0,7,"[1.0, 27.0]"
6,5,0,4,1,1,0.72,0.6970000000000001,0.74,0.1642,2,22,"[1.0, 27.0]"
6,6,0,4,1,1,0.72,0.6970000000000001,0.74,0.1642,8,92,"[98.0, 189.0]"
6,7,0,4,1,2,0.72,0.6970000000000001,0.74,0.1343,26,301,"[321.0, 977.0]"
6,8,0,4,1,2,0.74,0.6970000000000001,0.7,0.19399999999999998,20,412,"[321.0, 977.0]"
6,9,0,4,1,2,0.74,0.6970000000000001,0.7,0.1343,33,194,"[189.0, 321.0]"
6,10,0,4,1,2,0.76,0.7273,0.66,0.1343,39,88,"[98.0, 189.0]"
6,11,0,4,1,3,0.76,0.7273,0.66,0.2537,28,108,"[98.0, 189.0]"
6,12,0,4,1,2,0.76,0.7273,0.66,0.2836,30,130,"[98.0, 189.0]"
6,13,0,4,1,2,0.76,0.7121,0.62,0.2836,37,149,"[98.0, 189.0]"
6,14,0,4,1,2,0.76,0.7273,0.66,0.2985,46,103,"[98.0, 189.0]"
6,15,0,4,1,2,0.76,0.6970000000000001,0.52,0.3582,62,127,"[189.0, 321.0]"
6,16,0,4,1,2,0.74,0.6818,0.62,0.2985,58,217,"[189.0, 321.0]"
6,17,0,4,1,2,0.72,0.6818,0.7,0.3582,74,495,"[321.0, 977.0]"
6,18,0,4,1,1,0.72,0.6818,0.7,0.4179,57,483,"[321.0, 977.0]"
6,19,0,4,1,1,0.72,0.6818,0.7,0.3582,56,344,"[321.0, 977.0]"
6,20,0,4,1,1,0.7,0.6667,0.74,0.2239,75,277,"[321.0, 977.0]"
6,21,0,4,1,1,0.7,0.6667,0.74,0.19399999999999998,46,188,"[189.0, 321.0]"
6,22,0,4,1,2,0.7,0.6667,0.74,0.2239,23,139,"[98.0, 189.0]"
6,23,0,4,1,1,0.7,0.6667,0.74,0.2836,15,90,"[98.0, 189.0]"
6,0,0,5,1,1,0.68,0.6364,0.79,0.19399999999999998,10,53,"[27.0, 98.0]"
6,1,0,5,1,1,0.66,0.6061,0.83,0.3284,8,20,"[27.0, 98.0]"
6,2,0,5,1,1,0.66,0.6061,0.83,0.3284,4,10,"[1.0, 27.0]"
6,3,0,5,1,1,0.66,0.6061,0.83,0.1642,1,4,"[1.0, 27.0]"
6,4,0,5,1,1,0.66,0.6061,0.83,0.0896,1,8,"[1.0, 27.0]"
6,5,0,5,1,1,0.64,0.5758,0.89,0.0896,2,18,"[1.0, 27.0]"
6,6,0,5,1,1,0.66,0.6061,0.83,0.1343,4,87,"[27.0, 98.0]"
6,7,0,5,1,2,0.66,0.6061,0.83,0.2239,21,247,"[189.0, 321.0]"
6,8,0,5,1,1,0.7,0.6667,0.74,0.2239,27,439,"[321.0, 977.0]"
6,9,0,5,1,1,0.74,0.6818,0.62,0.1343,28,203,"[189.0, 321.0]"
6,10,0,5,1,1,0.8,0.7273,0.43,0.2836,43,102,"[98.0, 189.0]"
6,11,0,5,1,1,0.8,0.7121,0.38,0.3284,56,147,"[189.0, 321.0]"
6,12,0,5,1,1,0.8,0.7121,0.41,0.2836,51,150,"[189.0, 321.0]"
6,13,0,5,1,1,0.8,0.7121,0.36,0.2239,43,178,"[189.0, 321.0]"
6,14,0,5,1,1,0.78,0.6970000000000001,0.43,0.2836,67,162,"[189.0, 321.0]"
6,15,0,5,1,1,0.82,0.7273,0.34,0.3881,69,147,"[189.0, 321.0]"
6,16,0,5,1,1,0.8,0.6970000000000001,0.33,0.4179,80,247,"[321.0, 977.0]"
6,17,0,5,1,1,0.76,0.6667,0.37,0.2537,85,472,"[321.0, 977.0]"
6,18,0,5,1,1,0.76,0.6667,0.37,0.2985,87,365,"[321.0, 977.0]"
6,19,0,5,1,1,0.74,0.6515,0.4,0.2239,92,293,"[321.0, 977.0]"
6,20,0,5,1,1,0.72,0.6515,0.45,0.1642,66,222,"[189.0, 321.0]"
6,21,0,5,1,1,0.7,0.6515,0.48,0.1343,50,183,"[189.0, 321.0]"
6,22,0,5,1,1,0.7,0.6515,0.48,0.0,41,126,"[98.0, 189.0]"
6,23,0,5,1,1,0.68,0.6364,0.51,0.1343,33,139,"[98.0, 189.0]"
6,0,0,6,0,1,0.68,0.6364,0.47,0.1642,19,97,"[98.0, 189.0]"
6,1,0,6,0,1,0.66,0.6212,0.5,0.1642,20,75,"[27.0, 98.0]"
6,2,0,6,0,2,0.66,0.6212,0.5,0.19399999999999998,8,51,"[27.0, 98.0]"
6,3,0,6,0,1,0.64,0.6212,0.57,0.19399999999999998,18,21,"[27.0, 98.0]"
6,4,0,6,0,1,0.64,0.6212,0.57,0.19399999999999998,7,4,"[1.0, 27.0]"
6,5,0,6,0,1,0.62,0.6061,0.61,0.1343,6,8,"[1.0, 27.0]"
6,6,0,6,0,1,0.64,0.6212,0.57,0.2239,12,17,"[27.0, 98.0]"
6,7,0,6,0,1,0.64,0.6212,0.57,0.2836,7,35,"[27.0, 98.0]"
6,8,0,6,0,1,0.7,0.6515,0.48,0.2537,27,85,"[98.0, 189.0]"
6,9,0,6,0,1,0.72,0.6515,0.45,0.2537,47,139,"[98.0, 189.0]"
6,10,0,6,0,1,0.72,0.6515,0.45,0.19399999999999998,99,203,"[189.0, 321.0]"
6,11,0,6,0,1,0.74,0.6667,0.42,0.0,122,209,"[321.0, 977.0]"
6,12,0,6,0,1,0.74,0.6515,0.4,0.2836,140,252,"[321.0, 977.0]"
6,13,0,6,0,1,0.74,0.6515,0.4,0.2836,140,231,"[321.0, 977.0]"
6,14,0,6,0,1,0.74,0.6667,0.45,0.2985,151,232,"[321.0, 977.0]"
6,15,0,6,0,1,0.74,0.6667,0.45,0.0,157,235,"[321.0, 977.0]"
6,16,0,6,0,1,0.76,0.6818,0.43,0.2985,175,235,"[321.0, 977.0]"
6,17,0,6,0,1,0.74,0.6667,0.42,0.2239,152,247,"[321.0, 977.0]"
6,18,0,6,0,1,0.72,0.6515,0.45,0.2537,108,199,"[189.0, 321.0]"
6,19,0,6,0,1,0.72,0.6667,0.48,0.2836,121,254,"[321.0, 977.0]"
6,20,0,6,0,1,0.7,0.6515,0.48,0.19399999999999998,74,195,"[189.0, 321.0]"
6,21,0,6,0,1,0.68,0.6364,0.51,0.1642,62,140,"[189.0, 321.0]"
6,22,0,6,0,1,0.68,0.6364,0.47,0.19399999999999998,61,126,"[98.0, 189.0]"
6,23,0,6,0,2,0.66,0.6212,0.5,0.2985,49,130,"[98.0, 189.0]"
6,0,0,0,0,1,0.64,0.6212,0.53,0.0,30,85,"[98.0, 189.0]"
6,1,0,0,0,1,0.64,0.6212,0.53,0.1045,17,73,"[27.0, 98.0]"
6,2,0,0,0,1,0.62,0.6212,0.57,0.1045,17,70,"[27.0, 98.0]"
6,3,0,0,0,1,0.6,0.6061,0.64,0.1045,12,22,"[27.0, 98.0]"
6,4,0,0,0,1,0.6,0.6061,0.64,0.0896,3,8,"[1.0, 27.0]"
6,5,0,0,0,1,0.6,0.6061,0.64,0.0,3,9,"[1.0, 27.0]"
6,6,0,0,0,1,0.6,0.6061,0.64,0.0,7,13,"[1.0, 27.0]"
6,7,0,0,0,1,0.62,0.6061,0.61,0.0,24,27,"[27.0, 98.0]"
6,8,0,0,0,1,0.64,0.6212,0.61,0.19399999999999998,29,78,"[98.0, 189.0]"
6,9,0,0,0,1,0.66,0.6212,0.54,0.0896,75,131,"[189.0, 321.0]"
6,10,0,0,0,1,0.72,0.6667,0.48,0.1045,136,196,"[321.0, 977.0]"
6,11,0,0,0,1,0.72,0.6515,0.45,0.1343,127,219,"[321.0, 977.0]"
6,12,0,0,0,1,0.74,0.6515,0.4,0.1642,175,268,"[321.0, 977.0]"
6,13,0,0,0,1,0.74,0.6515,0.4,0.0,197,245,"[321.0, 977.0]"
6,14,0,0,0,1,0.74,0.6515,0.4,0.1343,197,246,"[321.0, 977.0]"
6,15,0,0,0,1,0.74,0.6515,0.4,0.0,174,229,"[321.0, 977.0]"
6,16,0,0,0,1,0.74,0.6667,0.42,0.19399999999999998,177,278,"[321.0, 977.0]"
6,17,0,0,0,2,0.72,0.6515,0.42,0.1642,178,243,"[321.0, 977.0]"
6,18,0,0,0,2,0.72,0.6515,0.45,0.2537,117,265,"[321.0, 977.0]"
6,19,0,0,0,2,0.72,0.6667,0.48,0.1343,89,228,"[189.0, 321.0]"
6,20,0,0,0,2,0.7,0.6515,0.48,0.1045,55,158,"[189.0, 321.0]"
6,21,0,0,0,2,0.7,0.6515,0.54,0.1045,48,135,"[98.0, 189.0]"
6,22,0,0,0,1,0.7,0.6515,0.51,0.0,19,95,"[98.0, 189.0]"
6,23,0,0,0,1,0.7,0.6515,0.54,0.0896,14,64,"[27.0, 98.0]"
6,0,0,1,1,3,0.64,0.6061,0.73,0.2836,7,25,"[27.0, 98.0]"
6,1,0,1,1,2,0.62,0.5909,0.78,0.1343,4,11,"[1.0, 27.0]"
6,2,0,1,1,3,0.62,0.5909,0.78,0.1343,3,3,"[1.0, 27.0]"
6,3,0,1,1,3,0.62,0.5909,0.78,0.1343,0,2,"[1.0, 27.0]"
6,4,0,1,1,2,0.6,0.5606,0.83,0.1642,1,8,"[1.0, 27.0]"
6,5,0,1,1,2,0.62,0.5758,0.83,0.1642,1,21,"[1.0, 27.0]"
6,6,0,1,1,2,0.62,0.5909,0.78,0.1642,4,90,"[27.0, 98.0]"
6,7,0,1,1,2,0.64,0.6061,0.73,0.2239,14,247,"[189.0, 321.0]"
6,8,0,1,1,1,0.66,0.6212,0.74,0.19399999999999998,29,418,"[321.0, 977.0]"
6,9,0,1,1,2,0.72,0.6667,0.54,0.0,37,150,"[98.0, 189.0]"
6,10,0,1,1,2,0.72,0.6667,0.54,0.1343,55,95,"[98.0, 189.0]"
6,11,0,1,1,2,0.7,0.6515,0.58,0.0,55,95,"[98.0, 189.0]"
6,12,0,1,1,2,0.72,0.6667,0.54,0.0,40,130,"[98.0, 189.0]"
6,13,0,1,1,2,0.72,0.6667,0.58,0.2239,37,127,"[98.0, 189.0]"
6,14,0,1,1,2,0.72,0.6667,0.58,0.0896,58,100,"[98.0, 189.0]"
6,15,0,1,1,2,0.74,0.6818,0.55,0.0,76,126,"[189.0, 321.0]"
6,16,0,1,1,1,0.74,0.6818,0.55,0.1045,53,222,"[189.0, 321.0]"
6,17,0,1,1,1,0.74,0.6818,0.55,0.1343,90,514,"[321.0, 977.0]"
6,18,0,1,1,1,0.74,0.6667,0.51,0.0,79,512,"[321.0, 977.0]"
6,19,0,1,1,1,0.72,0.6818,0.62,0.19399999999999998,56,340,"[321.0, 977.0]"
6,20,0,1,1,1,0.7,0.6515,0.65,0.1045,54,251,"[189.0, 321.0]"
6,21,0,1,1,1,0.7,0.6515,0.65,0.0,52,190,"[189.0, 321.0]"
6,22,0,1,1,1,0.68,0.6364,0.69,0.0,33,112,"[98.0, 189.0]"
6,23,0,1,1,1,0.68,0.6364,0.69,0.0,16,65,"[27.0, 98.0]"
6,0,0,2,1,2,0.66,0.6061,0.78,0.1343,5,25,"[27.0, 98.0]"
6,1,0,2,1,1,0.66,0.6212,0.74,0.0,5,8,"[1.0, 27.0]"
6,2,0,2,1,2,0.66,0.6212,0.74,0.0,2,9,"[1.0, 27.0]"
6,3,0,2,1,2,0.66,0.6212,0.74,0.0,0,2,"[1.0, 27.0]"
6,4,0,2,1,1,0.66,0.6212,0.74,0.0,1,7,"[1.0, 27.0]"
6,5,0,2,1,1,0.66,0.6061,0.78,0.0,1,20,"[1.0, 27.0]"
6,6,0,2,1,1,0.66,0.6061,0.83,0.1642,7,117,"[98.0, 189.0]"
6,7,0,2,1,1,0.68,0.6364,0.83,0.19399999999999998,27,320,"[321.0, 977.0]"
6,8,0,2,1,1,0.7,0.6667,0.79,0.1642,39,417,"[321.0, 977.0]"
6,9,0,2,1,1,0.74,0.6970000000000001,0.7,0.0,38,208,"[189.0, 321.0]"
6,10,0,2,1,1,0.8,0.7424,0.49,0.1642,45,112,"[98.0, 189.0]"
6,11,0,2,1,1,0.82,0.7576,0.46,0.0,49,118,"[98.0, 189.0]"
6,12,0,2,1,1,0.84,0.7727,0.47,0.2239,41,161,"[189.0, 321.0]"
6,13,0,2,1,1,0.84,0.7576,0.44,0.0,33,156,"[189.0, 321.0]"
6,14,0,2,1,1,0.86,0.7879,0.44,0.2239,43,117,"[98.0, 189.0]"
6,15,0,2,1,1,0.86,0.7879,0.41,0.0,39,127,"[98.0, 189.0]"
6,16,0,2,1,1,0.86,0.8029999999999999,0.47,0.2836,41,220,"[189.0, 321.0]"
6,17,0,2,1,3,0.82,0.7879,0.56,0.2836,70,509,"[321.0, 977.0]"
6,18,0,2,1,3,0.8,0.7576,0.55,0.2985,68,436,"[321.0, 977.0]"
6,19,0,2,1,2,0.74,0.6818,0.58,0.4627,44,255,"[189.0, 321.0]"
6,20,0,2,1,1,0.74,0.6818,0.62,0.0,50,246,"[189.0, 321.0]"
6,21,0,2,1,1,0.74,0.6970000000000001,0.66,0.2836,31,164,"[189.0, 321.0]"
6,22,0,2,1,1,0.7,0.6515,0.7,0.2985,30,104,"[98.0, 189.0]"
6,23,0,2,1,1,0.7,0.6515,0.7,0.2836,23,58,"[27.0, 98.0]"
6,0,0,3,1,2,0.68,0.6364,0.79,0.2836,11,25,"[27.0, 98.0]"
6,1,0,3,1,1,0.68,0.6364,0.79,0.2985,10,18,"[27.0, 98.0]"
6,2,0,3,1,1,0.66,0.6061,0.83,0.2239,7,9,"[1.0, 27.0]"
6,3,0,3,1,2,0.66,0.6061,0.83,0.1045,2,3,"[1.0, 27.0]"
6,4,0,3,1,1,0.66,0.6061,0.83,0.1045,0,5,"[1.0, 27.0]"
6,5,0,3,1,1,0.64,0.5758,0.83,0.19399999999999998,3,19,"[1.0, 27.0]"
6,6,0,3,1,1,0.66,0.6212,0.69,0.2985,12,104,"[98.0, 189.0]"
6,7,0,3,1,1,0.7,0.6515,0.54,0.2239,18,318,"[321.0, 977.0]"
6,8,0,3,1,1,0.7,0.6515,0.48,0.2836,41,499,"[321.0, 977.0]"
6,9,0,3,1,1,0.72,0.6515,0.45,0.3881,32,189,"[189.0, 321.0]"
6,10,0,3,1,1,0.74,0.6667,0.42,0.2836,31,95,"[98.0, 189.0]"
6,11,0,3,1,1,0.76,0.6667,0.35,0.2239,53,117,"[98.0, 189.0]"
6,12,0,3,1,1,0.76,0.6667,0.35,0.2537,55,188,"[189.0, 321.0]"
6,13,0,3,1,1,0.8,0.6970000000000001,0.31,0.3284,45,186,"[189.0, 321.0]"
6,14,0,3,1,1,0.8,0.6970000000000001,0.31,0.19399999999999998,50,138,"[98.0, 189.0]"
6,15,0,3,1,1,0.82,0.7121,0.3,0.1642,43,146,"[189.0, 321.0]"
6,16,0,3,1,1,0.82,0.7121,0.3,0.4179,60,268,"[321.0, 977.0]"
6,17,0,3,1,1,0.82,0.7121,0.26,0.4179,78,492,"[321.0, 977.0]"
6,18,0,3,1,1,0.8,0.6970000000000001,0.29,0.2985,78,510,"[321.0, 977.0]"
6,19,0,3,1,1,0.76,0.6667,0.35,0.3881,60,341,"[321.0, 977.0]"
6,20,0,3,1,1,0.74,0.6515,0.37,0.2985,69,264,"[321.0, 977.0]"
6,21,0,3,1,1,0.72,0.6515,0.39,0.2239,26,195,"[189.0, 321.0]"
6,22,0,3,1,1,0.7,0.6364,0.42,0.19399999999999998,32,151,"[98.0, 189.0]"
6,23,0,3,1,1,0.68,0.6364,0.47,0.19399999999999998,32,97,"[98.0, 189.0]"
6,0,0,4,1,1,0.66,0.6212,0.5,0.1642,15,39,"[27.0, 98.0]"
6,1,0,4,1,1,0.64,0.6212,0.53,0.1343,13,19,"[27.0, 98.0]"
6,2,0,4,1,1,0.62,0.6212,0.57,0.1343,2,6,"[1.0, 27.0]"
6,3,0,4,1,1,0.6,0.6061,0.6,0.1642,2,7,"[1.0, 27.0]"
6,4,0,4,1,1,0.58,0.5455,0.64,0.1343,2,4,"[1.0, 27.0]"
6,5,0,4,1,1,0.58,0.5455,0.64,0.2537,1,24,"[1.0, 27.0]"
6,6,0,4,1,1,0.6,0.6061,0.64,0.2537,4,119,"[98.0, 189.0]"
6,7,0,4,1,1,0.62,0.6061,0.61,0.2239,29,291,"[189.0, 321.0]"
6,8,0,4,1,1,0.68,0.6364,0.47,0.2239,44,511,"[321.0, 977.0]"
6,9,0,4,1,1,0.7,0.6364,0.42,0.2239,33,227,"[189.0, 321.0]"
6,10,0,4,1,1,0.72,0.6515,0.42,0.19399999999999998,35,97,"[98.0, 189.0]"
6,11,0,4,1,1,0.74,0.6515,0.37,0.1343,47,122,"[98.0, 189.0]"
6,12,0,4,1,1,0.76,0.6667,0.35,0.1642,50,183,"[189.0, 321.0]"
6,13,0,4,1,1,0.76,0.6667,0.33,0.19399999999999998,70,162,"[189.0, 321.0]"
6,14,0,4,1,1,0.78,0.6818,0.31,0.19399999999999998,46,117,"[98.0, 189.0]"
6,15,0,4,1,1,0.78,0.6667,0.25,0.2537,64,176,"[189.0, 321.0]"
6,16,0,4,1,1,0.8,0.6970000000000001,0.26,0.1343,63,260,"[321.0, 977.0]"
6,17,0,4,1,1,0.78,0.6818,0.27,0.3582,98,496,"[321.0, 977.0]"
6,18,0,4,1,1,0.76,0.6667,0.29,0.2537,114,472,"[321.0, 977.0]"
6,19,0,4,1,1,0.74,0.6515,0.33,0.19399999999999998,89,366,"[321.0, 977.0]"
6,20,0,4,1,1,0.74,0.6515,0.33,0.19399999999999998,55,285,"[321.0, 977.0]"
6,21,0,4,1,1,0.72,0.6515,0.37,0.1045,81,242,"[321.0, 977.0]"
6,22,0,4,1,1,0.7,0.6364,0.42,0.1642,43,164,"[189.0, 321.0]"
6,23,0,4,1,1,0.66,0.6212,0.5,0.0,27,99,"[98.0, 189.0]"
7,0,0,5,1,1,0.66,0.6212,0.5,0.0,20,48,"[27.0, 98.0]"
7,1,0,5,1,1,0.66,0.6212,0.5,0.0,15,16,"[27.0, 98.0]"
7,2,0,5,1,1,0.62,0.6061,0.69,0.0,6,7,"[1.0, 27.0]"
7,3,0,5,1,1,0.64,0.6212,0.53,0.0,5,6,"[1.0, 27.0]"
7,4,0,5,1,1,0.62,0.6212,0.57,0.0,1,5,"[1.0, 27.0]"
7,5,0,5,1,1,0.6,0.6061,0.64,0.1343,3,27,"[27.0, 98.0]"
7,6,0,5,1,1,0.62,0.6061,0.61,0.1343,11,97,"[98.0, 189.0]"
7,7,0,5,1,1,0.66,0.6212,0.54,0.1045,25,218,"[189.0, 321.0]"
7,8,0,5,1,1,0.7,0.6364,0.42,0.1642,39,453,"[321.0, 977.0]"
7,9,0,5,1,1,0.74,0.6515,0.35,0.1642,58,202,"[189.0, 321.0]"
7,10,0,5,1,1,0.76,0.6667,0.33,0.1642,61,109,"[98.0, 189.0]"
7,11,0,5,1,1,0.8,0.6970000000000001,0.26,0.0,68,146,"[189.0, 321.0]"
7,12,0,5,1,1,0.8,0.6970000000000001,0.26,0.0,83,180,"[189.0, 321.0]"
7,13,0,5,1,1,0.8,0.6818,0.24,0.0,83,209,"[189.0, 321.0]"
7,14,0,5,1,1,0.82,0.6970000000000001,0.23,0.19399999999999998,78,225,"[189.0, 321.0]"
7,15,0,5,1,1,0.82,0.6970000000000001,0.21,0.2537,82,299,"[321.0, 977.0]"
7,16,0,5,1,1,0.82,0.6970000000000001,0.17,0.0,85,342,"[321.0, 977.0]"
7,17,0,5,1,1,0.82,0.6970000000000001,0.21,0.19399999999999998,99,362,"[321.0, 977.0]"
7,18,0,5,1,1,0.8,0.6818,0.24,0.2537,98,324,"[321.0, 977.0]"
7,19,0,5,1,1,0.78,0.6667,0.25,0.19399999999999998,80,238,"[189.0, 321.0]"
7,20,0,5,1,1,0.72,0.6515,0.42,0.2239,84,185,"[189.0, 321.0]"
7,21,0,5,1,1,0.7,0.6364,0.45,0.19399999999999998,69,149,"[189.0, 321.0]"
7,22,0,5,1,1,0.7,0.6364,0.42,0.0,49,173,"[189.0, 321.0]"
7,23,0,5,1,1,0.68,0.6364,0.47,0.0896,44,96,"[98.0, 189.0]"
7,0,0,6,0,1,0.68,0.6364,0.47,0.0896,31,84,"[98.0, 189.0]"
7,1,0,6,0,1,0.66,0.6212,0.54,0.0,20,58,"[27.0, 98.0]"
7,2,0,6,0,1,0.64,0.6212,0.53,0.0,9,43,"[27.0, 98.0]"
7,3,0,6,0,1,0.64,0.6212,0.53,0.0,5,21,"[1.0, 27.0]"
7,4,0,6,0,1,0.62,0.6061,0.61,0.0,3,8,"[1.0, 27.0]"
7,5,0,6,0,1,0.58,0.5455,0.73,0.1045,1,13,"[1.0, 27.0]"
7,6,0,6,0,1,0.62,0.6061,0.69,0.1045,11,21,"[27.0, 98.0]"
7,7,0,6,0,1,0.64,0.6061,0.65,0.0,10,35,"[27.0, 98.0]"
7,8,0,6,0,1,0.68,0.6364,0.57,0.0,38,94,"[98.0, 189.0]"
7,9,0,6,0,1,0.74,0.6667,0.51,0.0896,55,124,"[98.0, 189.0]"
7,10,0,6,0,1,0.8,0.7121,0.36,0.0,103,168,"[189.0, 321.0]"
7,11,0,6,0,1,0.8,0.7121,0.36,0.0896,144,213,"[321.0, 977.0]"
7,12,0,6,0,1,0.82,0.7121,0.3,0.1343,142,232,"[321.0, 977.0]"
7,13,0,6,0,1,0.82,0.7121,0.3,0.1045,178,226,"[321.0, 977.0]"
